No.,Time,Source,Service Data,Info,Length
2076,3.936456,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2077,3.939900,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2078,3.940768,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2079,3.941627,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2080,3.945068,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2081,3.945927,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2082,3.946785,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2083,3.947645,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2084,3.948504,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2085,3.949362,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2086,3.950223,dc:23:51:7d:96:27,408080000001e701232daab8f0c78d8245284d07,ADV_NONCONN_IND,63
2088,3.951947,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2089,3.952804,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2093,3.958852,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2094,3.959711,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2095,3.960569,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2096,3.961438,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2097,3.962297,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2098,3.963168,dc:23:51:7d:96:27,af423bee6d748e3e0400beee1b17ea805a09af00,ADV_NONCONN_IND,63
2099,3.964026,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2100,3.964885,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2101,3.965755,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2102,3.966614,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2103,3.967473,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2104,3.970932,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2106,3.972656,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2115,3.982133,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2116,3.982992,dc:23:51:7d:96:27,40806000c78d92f7012dc22ad6e5135f8e927a00,ADV_NONCONN_IND,63
2117,3.983862,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2118,3.984721,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2119,3.985579,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2120,3.986448,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2121,3.987308,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2123,3.989038,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2124,3.989896,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2125,3.990767,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2126,3.991626,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2127,3.992484,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2130,3.997665,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2131,3.998523,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2132,3.999381,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2133,4.000253,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2134,4.001111,dc:23:51:7d:96:27,408060000001e756a13de72798b581dd68b37300,ADV_NONCONN_IND,63
2135,4.001981,dc:23:51:7d:96:27,408080000061eb62a2126c2be4c645904609af00,ADV_NONCONN_IND,63
2136,4.002839,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2137,4.003698,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2138,4.004569,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2139,4.005427,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2142,4.008023,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2143,4.008894,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2144,4.009752,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2145,4.010610,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2146,4.011482,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2147,4.012339,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2148,4.013211,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2149,4.014069,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2150,4.014926,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2151,4.015795,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2152,4.016654,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2153,4.017512,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2154,4.020954,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2155,4.021812,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2157,4.028690,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2158,4.029562,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2162,4.033008,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2163,4.033879,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2165,4.035596,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2166,4.036466,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2167,4.037324,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2168,4.038195,dc:23:51:7d:96:27,408080000001e701232daa381b17ead857a139cf,ADV_NONCONN_IND,63
2169,4.039053,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2170,4.039912,dc:23:51:7d:96:27,408060000001e70a9a673df248e331110816f5fc,ADV_NONCONN_IND,63
2171,4.040782,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2172,4.041641,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2177,4.045959,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2178,4.046818,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2179,4.047682,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2180,4.048540,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2181,4.051982,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2182,4.052840,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2183,4.053699,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2184,4.054570,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2185,4.055429,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2193,4.066653,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2194,4.067511,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2195,4.068382,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2196,4.071828,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2202,4.076138,dc:23:51:7d:96:27,40806080c78df207b1373d44b02c2d198e927a00,ADV_NONCONN_IND,63
2203,4.077008,dc:23:51:7d:96:27,40807b4e8de0497247dc4a7f22d3ea805a09af00,ADV_NONCONN_IND,63
2204,4.077867,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2205,4.078725,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2206,4.079596,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2210,4.085637,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2211,4.086509,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2212,4.087366,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2213,4.088238,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2214,4.089096,dc:23:51:7d:96:27,408060000001e70a9a3ca7e6b0743859d0d277f9,ADV_NONCONN_IND,63
2215,4.089953,dc:23:51:7d:96:27,408080000001e70123902ccfb086c71877e177f3,ADV_NONCONN_IND,63
2216,4.090822,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2217,4.094259,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2218,4.095122,dc:23:51:7d:96:27,408080000001eb6222c03ca5c0ebbe9a160daf00,ADV_NONCONN_IND,63
2219,4.095981,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2220,4.096838,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2221,4.097698,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2222,4.101135,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2223,4.102000,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2224,4.102858,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2225,4.103716,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2226,4.104588,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2227,4.108034,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805aa13da7,ADV_NONCONN_IND,63
2228,4.108906,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2229,4.109765,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2230,4.110622,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2231,4.111492,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2232,4.112350,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2233,4.113221,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2234,4.114080,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2235,4.114938,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2236,4.115808,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2237,4.116667,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2240,4.121846,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2241,4.122709,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2242,4.123567,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2244,4.127867,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2245,4.128725,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2246,4.129598,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2247,4.133045,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2248,4.133915,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2249,4.134774,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2250,4.135632,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2251,4.136502,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2252,4.139949,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2253,4.140821,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2256,4.145996,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2257,4.146854,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2258,4.147718,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2259,4.148576,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2260,4.149434,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2267,4.155481,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2268,4.156352,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2270,4.158076,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2271,4.158947,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2272,4.159805,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2273,4.160663,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2274,4.161535,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2275,4.164979,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2279,4.168426,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2280,4.169285,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2281,4.170148,dc:23:51:7d:96:27,4080784ecd64e32a73892887794bec805a09af00,ADV_NONCONN_IND,63
2282,4.171007,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2283,4.171865,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2284,4.172725,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2285,4.173583,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2286,4.174443,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2287,4.175302,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2288,4.176162,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2289,4.177026,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2290,4.180473,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2292,4.182204,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2297,4.189107,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2298,4.189965,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2299,4.190836,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2300,4.191694,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2301,4.192553,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2302,4.193423,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2306,4.204624,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2307,4.205482,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2308,4.206340,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2309,4.209800,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2310,4.210659,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2311,4.211528,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2314,4.216705,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2315,4.217563,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2316,4.218434,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2317,4.221880,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a893da7,ADV_NONCONN_IND,63
2318,4.222744,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2319,4.223602,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2320,4.224460,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2321,4.227919,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2322,4.228777,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2323,4.232244,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2325,4.233974,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2326,4.234832,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2327,4.235690,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2328,4.236563,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2329,4.237419,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2330,4.240875,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2331,4.241734,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2332,4.242591,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2333,4.243453,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2334,4.244312,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2335,4.245175,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2336,4.248611,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2337,4.249469,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2338,4.250329,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2345,4.256358,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2346,4.257230,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2348,4.261545,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2349,4.262404,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2351,4.266721,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2352,4.267579,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2353,4.271038,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2354,4.271898,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2355,4.272761,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2356,4.273620,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2357,4.277061,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2358,4.277920,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2359,4.278777,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2360,4.279650,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2361,4.280509,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2362,4.281368,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2363,4.284830,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2364,4.285688,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2366,4.290003,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2367,4.290874,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2368,4.291731,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2372,4.297771,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2373,4.298629,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2374,4.299488,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2375,4.302946,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2376,4.303805,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2377,4.304675,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2378,4.305534,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2379,4.306406,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2380,4.307271,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2381,4.308130,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2382,4.309001,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2383,4.309858,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2384,4.310716,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2385,4.311589,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2386,4.312446,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2387,4.313317,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2393,4.321060,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2394,4.321918,dc:23:51:7d:96:27,408060000001e70a9a673df24875319148937ed0,ADV_NONCONN_IND,63
2395,4.322778,dc:23:51:7d:96:27,408080000060eb22a296a80f5217ea805a09af00,ADV_NONCONN_IND,63
2396,4.323637,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2397,4.324495,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2398,4.325355,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09bd83,ADV_NONCONN_IND,63
2399,4.326214,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2401,4.327937,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2402,4.328796,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2403,4.329667,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2405,4.333985,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2406,4.334844,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2407,4.335702,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2408,4.336571,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2409,4.337430,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2410,4.340888,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805aa13d87,ADV_NONCONN_IND,63
2411,4.341747,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2412,4.342605,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2413,4.343476,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2414,4.344335,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2415,4.345207,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2418,4.350366,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2419,4.351224,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2421,4.352947,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2422,4.353805,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2431,4.367617,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2432,4.368488,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2433,4.369345,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2434,4.372798,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2435,4.373655,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2436,4.374514,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2437,4.375386,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2438,4.376243,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2440,4.377972,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2441,4.378831,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2442,4.379701,dc:23:51:7d:96:27,408080000001e701232daab8f0cf9cd0438b2daf,ADV_NONCONN_IND,63
2443,4.380560,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2444,4.381432,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2446,4.385743,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
2447,4.386615,dc:23:51:7d:96:27,408060000001e70a9a673df24863673e8e927a00,ADV_NONCONN_IND,63
2448,4.387472,dc:23:51:7d:96:27,408080000001e701232daa381b17ea805a09af00,ADV_NONCONN_IND,63
2449,4.388343,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
